sold_at,WAWA1.MM5W,WAWA1.MM4K,WAWA1.MM57,WAWA1.MMFO,WAWA1.MM4S,WAWA1.MMEV,WAWA1.MM9P,WAWA1.MM18J,WAWA1.MM11S,WAWA1.MM13P,WAWA1.MMQY,WAWA1.MMIP,WAWA1.MMFE,WAWA1.MMM9,WAWA1.MM1E3,WAWA1.MMCF,WAWA1.MMIQ,WAWA1.MMDN,WAWA1.MM1VW,WAWA1.MMEJ,WAWA1.MMLP,WAWA1.MM3E,WAWA1.MM12U,WAWA1.MM9R,WAWA1.MM5Z,WAWA1.MMCD,WAWA1.MMNZ,WAWA1.MM12M,WAWA1.MM4C,WAWA1.MMKG,WAWA1.MM17J,WAWA1.MM10X,WAWA1.MM4M,WAWA1.MMZW,WAWA1.MMBH,WAWA1.MM13G,WAWA1.MM18Q,WAWA1.MM13M,WAWA1.MM3F,WAWA1.MMCT,WAWA1.MM4D,WAWA1.MMC9,WAWA1.MMC8,WAWA1.MM12V,WAWA1.MM66,WAWA1.MM4V,WAWA1.MMBE,WAWA1.MM1FJ,WAWA1.MM1OE,WAWA1.MM1BU,WAWA1.MM1GV,WAWA1.MM1H0,WAWA1.MM3H,WAWA1.MM3P,WAWA1.MM3W,WAWA1.MM4F,WAWA1.MM4H,WAWA1.MM4Z,WAWA1.MM5G,WAWA1.MM5J,WAWA1.MM5K,WAWA1.MM6Z,WAWA1.MM9I,WAWA1.MM10C,WAWA1.MM10J,WAWA1.MM11R,WAWA1.MM11Y,WAWA1.MM11Z,WAWA1.MM18B,WAWA1.MM19U,WAWA1.MM116,WAWA1.MM167,WAWA1.MMAP,WAWA1.MMAQ,WAWA1.MMB8,WAWA1.MMBD,WAWA1.MMCE,WAWA1.MMD2,WAWA1.MMEC,WAWA1.MMEK,WAWA1.MMFX,WAWA1.MMG9,WAWA1.MMGA,WAWA1.MMHE,WAWA1.MMHP,WAWA1.MMI3,WAWA1.MMJ9,WAWA1.MMJQ,WAWA1.MMK6,WAWA1.MMMH,WAWA1.MMNI,WAWA1.MMQ9,WAWA1.MMVV,WAWA1.MMWE,WAWA1.MMXZ,WAWA1.MMY1,WAWA1.MMZY,WAWA1.MMZZ,WAWA1.MM11W
2018-09-12,26.060525735173055,13.605564923201298,11.563104836257263,12.22911412895292,9.713658988448321,18.318488717144266,12.954356004410506,9.1459167662498,7.911294808923256,10.623052687351265,13.307195617661446,13.737467109488387,11.692964734659547,10.97151710187079,10.450972065077538,10.166584211823675,9.705265684803681,15.179299397678164,9.762994357831678,11.434284552279964,17.73360696723986,11.99622088149088,12.67299478212262,9.78692261543566,17.892816797411115,9.99957866714407,28.023753788525582,7.412929113048812,12.745014318595205,7.935625840557792,12.305831919016134,11.272391952561996,14.626756477798004,10.16309610422345,9.936037865262794,8.775301498115478,10.335242616085395,19.45567407371156,26.792705454883887,10.872479074944444,24.98456568459726,16.03442516387729,8.753685103913906,13.302162243783318,11.758968380358814,22.030679869575653,16.488649946891417,10.383061092433117,30.807641249698342,21.300891748603267,26.928735768102428,25.04111436287525,10.942449050697274,31.39529678143235,11.94280283152077,26.258213041199436,9.429471961474805,23.506051731832404,11.630737836741684,26.596985670260896,12.190106708939426,26.185781373548295,22.9432007734748,20.974862615697177,22.918962085899913,23.274984185943207,24.319883627150613,17.937953436746255,,24.939463464569087,24.734572625204475,11.481247972242205,28.384912356875382,23.76712626382978,23.099853196586448,32.46575573601775,25.117137493620938,9.65051198429044,6.976295259313493,28.184779881316334,29.4914106344005,27.360825667110742,22.853428354116783,25.604517317923467,16.64917506479418,10.501814384281467,23.431881596974513,22.97991875629288,22.41561389633545,22.511031957944553,30.025329817996425,8.129072039521084,20.761271681965628,18.455541112585003,23.24640356532383,23.421556652389828,18.762804916003585,26.37087699020025,21.526746615364587
2018-09-13,28.224462485491703,13.189506958278647,10.383358644199621,11.480833046772354,13.617952609990413,15.320227342856208,11.626724232961125,10.875527223739743,8.59981345815866,10.780634266397012,9.89806146595446,10.230974622849969,11.354621948298064,11.086641878808614,8.930277475101175,12.649796825526119,9.548723582183886,17.877114615807233,9.914735977088045,15.502650433123332,15.980181996471417,12.957486601973596,13.506388733528475,9.27899772608936,14.860097919572864,12.576000634009311,26.404560955424557,8.075601349126131,14.062595304925198,8.540402811220408,13.07284828446063,9.970587260864212,12.463641479133342,11.206590100314479,9.487696224490078,10.013116484396981,9.297379991676996,21.670192559046004,25.16115981436461,10.296035489013768,27.602041773800593,12.777676021357692,8.88727963315892,13.073577939131301,12.720530207093459,23.798039895387433,11.901626816843656,10.874975920733066,28.35796817004545,21.16413658535694,24.637076652264167,22.867668782000447,11.115749035963935,23.636750660947698,11.636160467702664,28.819872389738055,13.88691749268252,21.59109375235076,13.228003817558097,28.35900944600189,11.175277083675386,23.711184818646984,25.731423006235598,21.549279433465532,18.95460291655438,22.989699938864863,26.151783306517572,26.057519101399816,,23.302778873603,23.89623876959396,15.745907704147209,28.9352537408651,25.201941217755756,28.655773727048725,27.406267479691703,22.831592048822074,8.733242946536745,9.257231270045336,28.454423477650487,30.86265629359944,19.681512403443136,19.98316647004075,27.55033587245822,15.371851145371789,12.100798622083833,28.770826906695696,22.10375449990459,22.56404626376006,23.794644452969663,25.304809593065595,8.292060359675936,21.627227039038416,18.524133660478135,26.709734518392487,23.90541412764017,20.05583670576008,25.22954956622703,21.927653589589127
2018-09-14,26.66810152165515,13.038922035903312,11.281525033066012,10.960378295836295,8.501227746038753,14.498582229977915,10.987485332653478,9.901551258128158,7.553147798257573,9.977713784792105,13.059362913697706,10.420799279608495,10.178363130956122,10.747664927242349,8.533493996586817,16.40698153474594,9.200587095947691,14.155197777396527,8.705374949251782,11.387956344414109,12.343304577963439,11.201596300858066,12.332786623480883,11.81573329465198,15.266712956903163,9.169824085252433,26.941050423610076,8.266437105193935,9.539795014725184,8.41418367613059,11.347566140524908,10.10773601385312,10.479842122283719,12.800080775189349,10.6092175547441,11.290533606373401,11.118105227081827,23.887561774520066,25.035545291169086,10.143546315425352,32.915856337703175,12.42315265580498,9.287239564133815,10.19506523775651,11.556573591318278,24.42360370860649,10.429062046100952,8.103335465490916,26.607425766570692,17.81576625176173,24.654231582591514,23.507397916270165,12.466751392970437,35.517909218951225,10.16757542745599,23.578002566702562,10.880409023232566,24.93701875915779,9.68527630815901,30.284640683214448,11.225932758625394,22.821284600187553,23.55991886598429,25.003878005321095,20.787951331739357,23.542400543816214,23.86373647601777,21.106245582824965,,21.468490253732526,21.960343444769673,13.50888380176944,26.343756826034905,30.192266915688933,23.474858489783088,27.738998418592743,23.649555275360207,9.966950132060454,8.173415957161348,28.158126994022595,31.876387006945603,19.83417782103187,20.545957184374554,26.961684629104276,64.46848227364025,10.162363304801147,25.799760323478324,19.30720012377701,29.929851918204903,22.558907681667538,24.77870521513608,9.63749032470828,20.853786803848454,17.893404358967523,25.068003285811546,23.167625342584493,23.54941745412449,25.987915513621143,22.85969866609565
2018-09-15,26.442775509126275,13.408089121203753,12.008340759734248,11.42443930104906,8.814718852150547,14.29023995997924,10.204494014090049,8.824152787454093,7.636870288199103,11.298516321185152,9.679447064133925,9.049851861612018,9.721611020358145,11.654335785845548,8.662592500423663,12.860677921526825,8.764723312709009,11.643746865317915,9.280644439144222,12.194704116912211,11.595352387518536,11.147539056653955,11.092988841362407,10.85910842863384,12.218272803119634,11.108795397582087,28.90139685975435,7.622907510090192,9.949116681685966,8.646887579224131,10.911360218378892,11.508567977125185,10.503997619571573,11.231479000780597,9.68267858051225,9.700768975404031,8.213233513988326,22.472681282637545,23.37914584316338,9.041952276907768,22.756431771914418,10.83234245187597,8.981786045963359,8.592654280159945,11.330630363331062,21.083711775623556,10.545406351938379,7.283286892050108,29.62220928597361,18.302878026369655,34.14972281708992,20.88462374737654,26.943667271082134,22.944653692201847,9.889062313256957,20.075619445934016,11.480257615803009,23.360757168367257,9.73531619869455,26.539815459495916,9.09151407799584,24.793497233583246,25.025827186406858,18.461474695152937,21.147414194118316,25.76580836138791,26.031968472445765,20.89269296556779,,22.42292677773588,21.88089652092903,18.06284492096973,25.469775044801363,21.61356645245326,24.94371154116588,31.161970505613343,21.387712868335434,8.306052662344486,7.437647239372921,28.176828561435247,30.73377103819512,19.24832194515132,18.798250899349522,19.804733943919103,15.222524820303692,14.255231096638449,23.329144256898772,19.13574979340412,25.41996930626195,21.00432015335008,18.986280567177705,9.404199067652602,20.39856716064741,15.056655950966016,21.645848718891298,20.059685969462528,19.262179729578612,23.989094862209498,26.047160881637936
2018-09-16,21.95142618869948,10.895159848906907,10.025638584385325,10.065074677760181,12.522101650483847,15.088542131459526,12.972347226280162,10.854980868514849,8.495966882453537,14.370607706330054,10.0559861669582,9.417593805641088,10.82075527175883,10.812220164059738,9.431322151235442,10.85985498882249,12.398424591038948,10.830302945717651,9.505580970121033,13.155612896273327,12.72897236407772,9.77704897586816,11.209467997529801,9.82654039180017,15.512886228311777,11.570271848037347,30.36733297140652,7.85424172835081,9.340500253379005,8.305548062787128,12.368451507729954,9.88223294711019,13.372186447661804,11.23577225287512,9.053168135903299,9.381197825647979,7.237835041001528,23.775411260979645,24.391675799120698,10.985394509634872,24.26425588521723,13.732355255763851,9.085227831408769,10.659202543096491,10.493610397198433,20.732924437139552,12.413757365474954,11.704828887581447,27.91220486825531,17.124241710378787,28.671379664906247,23.123434407804222,8.384126753473517,25.089703728063302,19.011549626564825,21.61919094018245,11.368403845793368,22.3537346584107,20.354232800321096,23.10289919621455,10.41951023409367,23.918032244703646,23.68921046170249,19.373076440390495,18.42779516229018,21.934414484719476,25.31455750056315,20.403554478240704,,19.523725904259905,20.29511857938839,10.27646891553946,29.41172804213062,21.370634689862626,24.458557830948333,22.87566928192442,20.09264481625185,9.546953681726714,8.898444356656281,31.31270046742037,28.865313847050064,21.226086634965593,16.793594587033255,23.03030853079441,54.55740994046331,9.622944443659467,23.25417016356791,20.08102605367137,26.345598878891945,21.26113368905302,26.87960113510568,9.713698031577787,20.82100487872822,20.919013557485467,20.218730246606075,20.475226857844568,17.37474184624825,27.89446842379537,20.34472541838737
2018-09-17,21.043749890441124,10.894974254551697,10.99686259820476,11.941813068596453,11.286518316689712,15.1786284767079,14.511242242756557,10.00510226359399,10.55241045703929,9.693425696879526,9.862183682580111,8.9039753628485,9.851502493568915,11.18177633215915,9.43657859280378,12.403823013480649,9.015054427771242,10.899721754161032,10.030034735150972,13.114369100652864,15.922846805430437,11.489200722184282,12.42351545966495,10.46806891871812,16.07087957240734,9.697617404876945,27.957982904170596,7.478905418872466,10.856312943125674,8.197565296565406,12.373533218200643,10.270803849117355,10.896862656033404,9.344700182551275,10.729051603915343,9.875497118478823,9.175114206327018,21.75037473587267,29.096955608882652,7.8611513400505295,32.221238273364875,12.150438283820488,18.0339870678151,10.838199938998892,9.854679719176529,24.07758255728651,10.892516392642491,7.538995719448345,25.79831865411328,17.179486071155928,28.988945696070825,24.244815758744807,12.44491992202107,31.896453103524365,12.935701829305954,23.761318184481752,12.938148876535434,22.494599339593783,11.150503789577428,27.469212438315346,9.78982980541954,23.269362281684774,22.327238542009535,18.484574793690474,20.41303004435469,20.81786209339664,23.59623029519128,22.158769592182573,,21.587311756905304,24.47288943633255,11.643515173189272,26.79380635651523,23.23087471173433,25.466447454782543,25.236067148559073,22.93422427348413,8.796209945577846,8.392830636104257,29.584386093138875,28.404118050952103,19.392767126153068,22.136396664527556,26.07162899058004,24.19524453215992,12.608428211166002,28.162676457559265,25.259030471317086,20.235550141854823,18.54079356729688,21.680613942261118,8.19018440849602,26.86839730477092,14.472489855986556,23.129018087051534,20.326975679361738,23.61973803612363,24.620352469178272,21.724590320243056
2018-09-18,30.50161459176017,13.227510597818943,11.635238111008315,12.54117883858739,9.683685126306464,14.200099151445112,13.988448458254895,9.725218760297022,8.227116204798495,9.938043823843273,10.291101107333091,9.286545390252945,10.603117957472847,16.740861964518682,11.264664906969996,11.149398734693985,9.11084750305403,12.873433668765177,9.560948007335368,14.85793777826586,13.024695727619777,12.860542240712798,12.235482310557595,11.045711788929594,16.204561204511037,13.102128925142585,31.180266054643866,8.92214588750446,21.78532953004393,9.503156142227079,12.574739930589402,10.880972672382411,12.345836390129728,9.608553829285807,11.836382311865298,10.123764963991256,7.034580928168659,20.112933851381133,26.828763750765685,9.048951745852715,22.857878379545575,11.161117586923885,9.332433999695926,10.416803600727045,12.043300268498907,23.510556709430784,15.033397516048735,8.946153442400185,29.232797677625463,18.43173850064765,26.93898412972884,22.878996094289725,18.73750480356045,27.370231972996596,13.282100652813844,21.942799401126383,10.010738571550792,22.565751338083626,13.346643186823544,27.116774429008156,9.275453117323321,24.042842004782877,25.699944777310634,20.137663859750088,19.823328701092606,20.92343479258996,33.86363386326077,19.88321169700846,,20.46674282156343,20.685139197525043,13.457724517827852,28.273370896813503,22.973706311784067,25.197257930483556,28.040227198271527,23.128583003306378,8.924578580494067,8.745370008878961,31.448359470369923,27.365354219544237,19.70812856325331,21.80632820651988,22.204599020921673,21.60306941925923,7.921768969219071,24.695246709596233,21.761577703483262,21.729824240847307,28.85756183265856,24.952555493305045,9.595228243227268,19.641199584911895,18.185638192683616,23.408051090637702,23.48541863989257,21.683384745718318,23.543023014312624,21.19310271503507
2018-09-19,26.681975244689976,14.034457408451853,10.593437787392773,11.019399772595284,9.833607656418987,14.561419393153697,11.630495562866392,11.43869412682197,9.039055355950222,12.464289705804143,11.493039181274451,8.921709767292825,9.584368728173233,10.680036613639134,11.374010015852376,11.148932884238041,8.971815390737202,14.778867363970736,9.670189535972469,12.89463598705202,13.296859414220426,9.758395980721062,12.392148857144717,9.750927229075076,14.786574595529153,12.973073742978046,30.690230951430582,7.61982243732936,27.046490930168595,8.553174384463096,16.399073996315405,12.056668428406917,13.559072399508036,11.657641396578041,11.130856915897464,11.070150159843505,13.208565778734808,22.144925114170903,24.294453960283157,9.316608838278373,25.74868377148562,9.611114805557659,8.777654541585289,12.897887421471278,10.5669066762369,25.97454685805921,11.57318114158938,10.049897469648078,29.18910320427871,19.4892512419386,25.902655636542022,24.258286042068622,12.289306786801728,28.492393959168208,10.782855833091993,25.842753856706132,10.699297557540723,21.39942956860412,8.128018539893626,27.12991953918353,9.346692914723729,23.679391306681385,23.4290269589671,19.12041008849364,18.086628603604645,26.767030000017623,28.38194701971135,20.217849835242447,,21.173212797645323,24.002058097367897,14.353342127686222,25.71762982767372,21.159183064214155,27.626427616849465,30.656199916136124,24.880127857127615,9.59350022676587,10.480078504186414,31.192770665230196,31.330721145849193,21.083914180856944,18.049693847511488,24.66033299565815,22.351156655666706,11.097261572561612,28.486889673479368,21.02902385840129,37.1419650373959,22.09822427362818,22.667997835933974,7.8444368512706575,21.217707934944425,19.452608491914116,22.084105454178474,19.957234227709414,23.651183934042574,25.00798221931857,22.18354145183943
2018-09-20,23.525898046820494,12.516664331208332,10.954452386213761,11.771227987665934,11.017349319624447,14.95327318143642,15.490461158407108,11.224523906182993,10.949967532705042,9.710025666779742,11.247876726539952,10.791001874924586,11.555740024239956,13.927788453770441,11.49949483875821,10.855149076872625,13.772585288635529,15.251979585944186,9.785034735671916,12.494666258539127,13.717805009116935,12.049872737300012,10.946950677770813,10.682145572905787,14.701671227027777,10.297536427162681,30.186998252827756,8.721750260314156,21.50850008097796,8.6384487723737,10.765450288208207,7.966620974924738,10.75572390992571,11.954380366046568,8.94520967184916,13.68556029088102,8.593237643496467,23.091499165388452,22.949818060871927,10.482260850338678,24.63178873574401,15.433592140583112,8.702706344763365,10.038144434877113,9.413381186104521,23.301367344687506,10.872367091937324,8.947321468747425,28.44530144721801,21.981374472104722,29.304597884350258,28.004705294713496,19.69128279692046,28.09050209034869,10.288501584822793,23.746831565282662,10.840923561053566,26.48682930043523,8.325850976690974,28.188726383399437,9.835847993566869,23.399775060456424,26.215861449137957,20.670799774293766,19.4967608168163,26.337145225639166,24.850742417045694,22.076821992830425,,25.49288461126233,22.348164978061853,18.9139795657685,27.60319027580149,23.00101312130504,25.692031059071468,31.565629615185202,24.177098767064436,9.044166465087265,10.066170423964193,29.27718906515485,30.370232378083212,21.420144430977555,21.885257482998455,26.85024145067508,11.632718127526463,10.79096917913721,26.66968874775564,24.313180721839537,27.884904828818613,27.050383578721114,27.231354047245453,13.304479906158347,19.09700478423752,17.905348894347213,26.81560568427692,23.85551168439693,23.353144664003466,26.40672577119954,23.288250830201008
2018-09-21,22.99082251036932,13.28285987563585,11.751156111733138,11.747691906714937,10.798355641816393,18.153119178084488,13.434279234153657,9.505759522390997,8.515877483318127,10.017138348756058,10.181299519925739,10.682711928259838,9.490466412756167,13.697855188956678,9.599906345134112,10.925247989402083,10.600641000567036,10.796537018393504,9.867960353655546,13.215766121979744,14.073203707304799,11.358840086839722,11.532836803552534,11.078362438184266,13.92671062237286,11.319428426637673,28.715331113550974,8.47133370315205,30.27443468669308,10.273910019567266,13.131213091008766,11.385817412551276,11.479446273000395,13.652297856888998,11.793884775286962,13.29478702935874,9.542411490422296,23.51334842387087,23.23177467593453,8.825451223274303,24.7724705224005,10.073594455502734,7.780385853404234,9.365158811476158,11.837171714131195,21.0407431855264,11.032608828578805,9.603045648487385,30.041997393043836,17.314255744403923,25.999715623885894,21.537273229744937,12.204775664590201,28.9596690443589,12.83017657824078,22.73897532488429,11.01484799217633,22.48622155627014,9.044556139492101,25.174852070331514,7.508887880034924,21.776210471110147,27.30648301484468,18.687633510731644,22.144222078417084,22.678846250890516,28.662339706944657,21.32548221222828,,21.098444154077686,20.959001813632987,13.770099670546053,29.704440917060488,30.088608206235016,27.190330869190227,28.496236160430364,19.92216960568705,8.484515347853774,9.335989825170111,33.17502163864189,28.9294392417744,21.963506156681966,18.779564954662487,24.740255156358515,33.724336168411085,11.112770771568854,26.95611844185084,22.015739275528084,29.920416008640874,25.69158067143088,24.76223286820018,8.848587044950937,21.215914491598646,17.48480648298268,24.916957884030293,20.78744289871089,28.328231079891683,25.436398285980108,22.22165075639961
2018-09-22,25.801087654013866,13.17022695284609,11.84966795630649,9.664582333280078,7.045523408054845,17.86370559882157,16.658624417911096,9.390184074772938,7.55327868727554,9.007421609030983,10.861125867548179,7.90243189667445,9.237543027482497,10.994762801201688,9.272777805938942,9.579933307255192,9.133174314783211,12.007138228422745,9.202720797437143,13.365655480361402,10.717558592633278,9.886114589511303,10.489880594334437,9.701846301342503,10.23298436829878,9.143173165146308,30.010252933729532,8.234069615829892,19.12172071181821,8.868042793998738,11.865938177451104,10.82429883035147,11.212813303167733,11.44559077922298,11.138346519857937,10.494060563774655,10.483971129949477,21.999374684659838,19.785345501998243,8.10508130393641,22.623646076324263,11.770423735786965,14.142692605902614,9.228531300999464,9.410764529078973,22.914245029721485,8.956271552171618,11.409575017089947,25.155602734200187,20.245632384778986,34.36265610045164,23.195166105302178,9.924028775962329,29.367527278945893,15.072492873092076,20.901844113891457,14.102693506385462,20.261997824089732,8.053402604765695,26.47789064049443,9.700052930208635,21.49969773027886,20.033436531504567,14.232245137749945,21.059726663266378,26.040499019564766,19.888689970772383,18.418310837239176,,21.489985657725367,23.274677563932123,12.78100963065443,27.747432410793056,21.8903802763391,29.576493828012488,29.471551562358364,27.824576673661777,8.249265831606829,8.984445260867965,28.53193965509221,29.762253143240308,26.238142099493974,22.442257645287228,27.62850358058076,45.714181607024315,8.257233213048272,20.568770832121317,23.632047451126034,23.211162254415648,23.760806365182294,18.681936674734068,8.086899043104836,20.585974515598576,15.417856829919195,21.867412283103985,23.48358055745688,17.71109311124474,30.229571263382482,27.508350075577575
2018-09-23,23.945794775657077,12.606206887872919,10.620354418406784,11.475856718196214,8.823270418488587,15.965321232193928,11.04659851616719,9.894992733806795,9.03344888269925,10.888238964064426,9.21381706667278,9.014790520146445,10.649677800257757,9.939965900979882,8.0137670634106,10.348074878638121,9.808727394881672,12.019927053458042,9.023448037758778,16.270477671260636,13.77055584765471,10.048091547825235,11.015340640330058,8.83780578388784,13.701948024616648,8.420169827481946,32.68712013848371,7.476558550827651,19.628420336749365,9.281489270451422,14.883015941096332,10.531257796883011,10.9329600223336,10.245862530578835,10.147794227466283,8.917203271630745,8.133575856544043,21.77516449882998,27.346795395440235,11.364590513467357,29.845098949540017,8.84281872582652,9.284119450387305,11.816147645098035,10.917099917278545,20.91046630014142,9.948980230549918,12.239580769368791,25.381819716588943,18.215272054185718,29.13084254573771,23.383384366585688,11.423768930800478,26.63132023830182,10.31084039204418,24.836171498763836,18.418223679441688,20.419471201755265,12.356178532832955,27.619901570318017,10.062207686436343,23.816176250898838,25.0927518536244,23.030337348850967,18.788538026331537,22.41632487492666,22.94394240730705,17.650707021856988,,20.452342523947763,21.998915320841437,11.782549983631018,26.0379644684292,23.010001962723738,27.190894659322463,27.74844173311671,21.94855634134181,14.664042399855921,8.88564578441049,30.1503030131912,27.165554324459823,18.237939263210095,20.652118121896766,25.743269434162556,24.53868839080802,11.682449106874357,23.291170869429667,20.18566950745999,25.373399009721894,23.971890322834188,18.83383847528061,8.768523481466547,19.721788022240162,14.272977099567148,23.039382238647388,19.43865777385371,24.072052595381994,25.369582866327253,25.130564032493076
2018-09-24,20.895410515156463,12.261096472865798,10.558819387258152,11.113896427798215,8.817950221914671,14.783428447198867,13.64956283478734,9.686678036419089,7.497290318440283,12.604723028836418,11.308820657615902,15.179378884296616,10.234357019979935,11.044396464329964,10.118991665860804,12.674056044344926,10.402848699414319,10.745543338985941,8.43593788171718,12.501138959290316,11.987018337407681,9.294188979712612,13.3862647654094,10.83137385103168,17.890711134258044,9.649446199160762,28.501676498489715,8.482189092869017,23.651700349348367,9.348526845137624,14.322286495117398,7.631582416239151,12.568073689780679,11.719577736152102,10.612322328242504,9.615819833184176,8.829162580498215,20.880579477200122,23.907882533272748,11.29816737054826,24.77278296135216,12.062458423175181,11.573226831486465,10.328635647406093,8.484328825317627,24.17760614781467,10.338032777855675,9.66792876292321,27.235928865067187,25.39227805607435,28.915175751781085,21.279837875463567,11.980419192265693,24.78824220163578,10.053200964113909,25.313733952764952,15.09531888900837,20.48089835644769,7.70203155309942,25.098437501798283,6.912051001394727,26.045519907901085,25.16459963038646,21.973691812231074,19.733747019993125,22.726554719839317,25.732830723848416,18.418985232881933,,21.49099101589222,21.631559139533895,14.596339040548736,27.991144833194802,22.813555614702846,27.976055141374797,24.88009581101529,21.561222843087045,9.919883872443952,10.293801342883231,29.31778848354503,26.81282149055231,18.256717776290753,20.609873015521043,25.439760965446126,15.48609395174758,10.818618228982851,24.47473194160406,20.074300255335075,20.90113259470995,22.446916797138897,20.77940672228718,8.07243115565372,21.447420127487362,22.295208792493998,23.46153906838009,18.52737631132637,21.04295143976417,32.713999741535716,20.9621872646028
2018-09-25,23.232585656592846,13.33022331019796,10.882783748894546,11.70371357506997,11.734491551006313,13.7299258499141,11.116467233765318,9.813586096601425,9.804404496561142,10.036980478733913,10.112675928088965,8.08751921979209,9.422172503358885,9.612116798413886,9.583966948565129,9.927975598918307,9.049868893775658,12.633716473941492,9.195737694973122,11.88940118275454,14.618148770690873,10.258376752372051,12.438946314576086,9.383425340978777,15.169577013345235,9.948524580044893,26.775175997179943,9.06527527348349,22.31570527186924,9.283209232784213,16.20784304363406,10.018830220982148,12.856255151085934,10.851211391400817,15.410630997544567,8.359390131414163,8.907901053151122,20.650120044110963,23.748363855884012,7.625455884949608,25.743353587164147,12.82015958316053,7.471744339242037,10.159831647136782,10.031366360721368,22.970573129137197,10.944628027428537,9.314553959780437,28.524514009972943,25.149465575726136,25.619715423251336,24.090256242512755,13.620134728679737,21.352959315470425,13.415135844246443,22.344227276834093,8.46978929054455,20.464348811341996,12.492250045721118,26.650719439590837,9.21337064719334,24.099077735385464,23.84002251553514,20.866823819368836,22.870270351633224,25.02532479010206,24.20125439433578,20.459046655099783,,20.19693751032533,20.86280999509807,9.475100666294262,27.96804462041022,21.706236129103065,23.992355821677034,28.031560559787742,22.87059492326068,11.854255474934337,9.15220687609758,28.083078222455867,30.031338447746535,21.09419244302352,19.386619307171085,23.173990251235786,8.831650915584065,10.320462555575357,24.93319692313332,20.124012496711472,23.23402527513241,21.256760778051223,21.8186796417774,7.99776280609739,24.890102451246044,14.151051399108958,21.653772722889144,20.988857732443584,23.628163208779426,25.904168082395522,20.729098567041017
2018-09-26,21.29272376928032,14.49351667716411,10.268620503531318,11.764762610830955,9.76544025879959,15.266861268767087,13.052958859944894,9.047373653219614,8.263701153516674,11.786281987647419,12.86429531853011,12.10983478520586,13.636243893067956,10.194034712954382,9.673284914093601,11.290074961971289,9.81112045305304,13.779485244209642,10.475283358399178,13.78140853162154,13.235493249918836,10.806939452721043,12.725772972016761,11.20769957604315,18.017135428255134,16.6388245959769,30.553742443858226,6.3858129999523,23.256486885944614,11.460258643031578,9.8380608242637,9.80190183217207,11.446257398652229,12.185355681435128,10.321393910878548,9.98276590569083,7.4707178419042775,20.5876547388921,24.67729266026686,8.032173474611774,25.975347546291385,15.003306321596016,12.704787352995163,11.725271765290177,11.36446589048976,22.958552425259676,9.185384217037669,9.103052854733043,29.013189147136767,16.98601198478096,28.683139458429483,25.808221281646155,10.88173830937242,31.853608907605793,8.887590439497759,21.310220095818032,10.07116129613344,22.511746254726635,9.4825027860611,28.06395551554947,11.59506078179149,22.543429063185716,27.49647971485763,24.191350675534675,20.614393151457488,22.56093494933878,30.4787365795572,19.770400449248292,,22.06599058238485,23.569648879851943,14.363063061475467,31.343466875263573,28.05662093465373,25.703211548410167,27.94776235892162,25.463491835048966,10.340357997636396,8.856356201429461,27.109677022461003,28.511645089798392,21.96650779184541,20.169354317673104,25.40974305001775,24.315723467593745,14.097546194578433,27.36818844904844,18.725009925057506,23.33204918425166,21.271828117481842,23.276357589177163,8.80123352168549,21.253369218537905,12.445377164730315,21.93473204228335,20.484089868537527,19.72744830591284,24.594427748304945,18.465286477855617
2018-09-27,26.196579970722187,11.802921944268421,11.116452381898517,13.59899367297919,10.544720647910813,15.521636319380827,12.853592768757826,9.31077850027263,9.852043687248784,9.826908935935528,11.863017271029214,13.54430854848356,9.510794453102257,11.524913465065238,9.86443271046809,9.67938210016908,11.930961182412478,12.02027421892925,10.00430164759799,13.833983018047398,14.153490317743213,12.238938253997839,11.609875584653222,10.08124971237378,14.072598296422457,9.602106356557954,28.989196277474285,7.46015562254734,20.586763146205985,9.24150091077084,13.582593939821171,9.339140484931919,12.99147198373143,13.918932923401256,9.848081884493416,10.909128665218203,9.496234533374013,22.2455145981352,24.788880730334085,12.66181024262005,25.771592627173483,14.406266298840453,8.138064960337685,11.877495773973505,12.354554064504912,24.121154786477486,10.837921983111434,9.554564574001978,31.41553387539678,20.895265607209073,25.656580795424226,26.95578246685351,14.140040114401064,26.56059431179032,9.732358922540426,26.79862513391747,15.526463000101742,25.361033811600887,9.66487454507242,27.40280592971848,9.695441097939266,26.01314511283847,24.229175142987568,24.916069417261422,19.135984706382864,23.969525427149552,30.392580080342295,21.845305990791793,,24.3914240914365,21.159138001850952,16.042361589195483,25.870795091893164,23.05224467609941,28.031940134825263,25.39552069746179,21.972263865232804,10.21024382559181,8.685246381572876,30.21444177763679,30.82676661607257,22.54007148754547,20.230811879439642,25.082678851281983,17.614034172183285,8.705225529842618,27.817897128621812,21.139437122375366,26.692653907926992,26.024408657811364,22.888540277702038,9.995101648446056,22.996464112551564,16.56626360382376,26.035922105705435,23.30608707554164,18.6714026492123,27.175066954928372,23.165547486518513
